StateCode,IssuerId,PlanId,IndividualRate,FIPSCode,MultistatePlan_2015,MetalLevel_2015,a.IndividualRate
FL,30252,30252FL0020074,294.48,12007,N,Gold,323.38
FL,30252,30252FL0020074,336.86,12009,N,Gold,368.41
FL,30252,30252FL0020074,306.08,12015,N,Gold,336.08
FL,30252,30252FL0020074,278.91,12017,N,Gold,298.74
FL,30252,30252FL0020074,335.78,12019,N,Gold,356.49
FL,30252,30252FL0020074,316.22,12021,N,Gold,326.07
FL,30252,30252FL0020074,332.88,12023,N,Gold,358.41
FL,30252,30252FL0020074,326.72,12029,N,Gold,358.02
FL,30252,30252FL0020074,340.12,12033,N,Gold,367.65
FL,30252,30252FL0020074,345.92,12035,N,Gold,362.26
FL,30252,30252FL0020074,325.64,12041,N,Gold,351.87
FL,30252,30252FL0020074,323.46,12053,N,Gold,355.33
FL,30252,30252FL0020074,322.74,12051,N,Gold,341.85
FL,30252,30252FL0020074,315.86,12069,N,Gold,343.78
FL,30252,30252FL0020074,340.12,12071,N,Gold,373.42
FL,30252,30252FL0020074,312.96,12075,N,Gold,337.62
FL,30252,30252FL0020074,318.03,12081,N,Gold,328
FL,30252,30252FL0020074,306.08,12083,N,Gold,315.68
FL,30252,30252FL0020074,333.24,12085,N,Gold,343.4
FL,30252,30252FL0020074,364.03,12089,N,Gold,399.98
FL,30252,30252FL0020074,337.23,12091,N,Gold,370.34
FL,30252,30252FL0020074,382.87,12093,N,Gold,407.31
FL,30252,30252FL0020074,417.64,12105,N,Gold,458.89
FL,30252,30252FL0020074,372.72,12109,N,Gold,384.2
FL,30252,30252FL0020074,335.42,12111,N,Gold,351.48
FL,30252,30252FL0020074,340.49,12113,N,Gold,362.26
FL,30252,30252FL0020074,318.39,12115,N,Gold,328.39
FL,30252,30252FL0020074,308.97,12119,N,Gold,331.08
FL,30252,30252FL0020074,330.34,12121,N,Gold,346.48
FL,30252,30252FL0020074,329.98,12127,N,Gold,343.4
FL,30252,30252FL0020074,345.56,12131,N,Gold,372.26
FL,30252,30252FL0020066,309.43,12011,N,Bronze,226.44
FL,30252,30252FL0020066,342.62,12086,N,Bronze,249.91
FL,30252,30252FL0020066,271.04,12031,N,Bronze,235.87
FL,30252,30252FL0020066,274.79,12057,N,Bronze,233.7
FL,30252,30252FL0020066,298.17,12095,N,Bronze,245.79
FL,30252,30252FL0020066,289.51,12097,N,Bronze,240.96
FL,30252,30252FL0020066,305.96,12099,N,Bronze,234.66
FL,30252,30252FL0020066,275.66,12101,N,Bronze,234.42
FL,30252,30252FL0020066,286.34,12103,N,Bronze,243.37
FL,30252,30252FL0020066,308.56,12117,N,Bronze,249.91
FL,30252,30252FL0020044,279.62,12011,N,Bronze,198.36
FL,30252,30252FL0020044,309.62,12086,N,Bronze,218.92
FL,30252,30252FL0020044,244.93,12031,N,Bronze,206.63
FL,30252,30252FL0020044,248.32,12057,N,Bronze,204.72
FL,30252,30252FL0020044,269.45,12095,N,Bronze,215.32
FL,30252,30252FL0020044,261.63,12097,N,Bronze,211.08
FL,30252,30252FL0020044,276.49,12099,N,Bronze,205.57
FL,30252,30252FL0020044,249.11,12101,N,Bronze,205.35
FL,30252,30252FL0020044,258.76,12103,N,Bronze,213.2
FL,30252,30252FL0020044,278.84,12117,N,Bronze,218.92
FL,30252,30252FL0020033,357.74,12011,N,Silver,232.82
FL,30252,30252FL0020060,341.84,12011,N,Silver,232.82
FL,30252,30252FL0020033,396.12,12086,N,Silver,256.95
FL,30252,30252FL0020060,378.52,12086,N,Silver,256.95
FL,30252,30252FL0020033,313.35,12031,N,Silver,242.52
FL,30252,30252FL0020060,299.43,12031,N,Silver,242.52
FL,30252,30252FL0020033,317.69,12057,N,Silver,240.28
FL,30252,30252FL0020060,303.58,12057,N,Silver,240.28
FL,30252,30252FL0020033,344.72,12095,N,Silver,252.72
FL,30252,30252FL0020060,329.41,12095,N,Silver,252.72
FL,30252,30252FL0020033,334.71,12097,N,Silver,247.75
FL,30252,30252FL0020060,319.84,12097,N,Silver,247.75
FL,30252,30252FL0020033,353.73,12099,N,Silver,241.27
FL,30252,30252FL0020060,338.02,12099,N,Silver,241.27
FL,30252,30252FL0020033,318.69,12101,N,Silver,241.03
FL,30252,30252FL0020060,304.53,12101,N,Silver,241.03
FL,30252,30252FL0020033,331.04,12103,N,Silver,250.23
FL,30252,30252FL0020060,316.33,12103,N,Silver,250.23
FL,30252,30252FL0020033,356.74,12117,N,Silver,256.95
FL,30252,30252FL0020060,340.89,12117,N,Silver,256.95
FL,30252,30252FL0020070,311.18,12011,N,Silver,223.15
FL,30252,30252FL0020070,344.57,12086,N,Silver,246.27
FL,30252,30252FL0020070,272.58,12031,N,Silver,232.45
FL,30252,30252FL0020070,276.35,12057,N,Silver,230.3
FL,30252,30252FL0020070,299.86,12095,N,Silver,242.23
FL,30252,30252FL0020070,291.15,12097,N,Silver,237.46
FL,30252,30252FL0020070,307.7,12099,N,Silver,231.26
FL,30252,30252FL0020070,277.22,12101,N,Silver,231.01
FL,30252,30252FL0020070,287.96,12103,N,Silver,239.84
FL,30252,30252FL0020070,310.31,12117,N,Silver,246.27
FL,30252,30252FL0020062,393.34,12011,N,Platinum,279.32
FL,30252,30252FL0020068,409.74,12011,N,Platinum,279.32
FL,30252,30252FL0020074,388.3,12011,N,Gold,279.32
FL,30252,30252FL0020062,435.53,12086,N,Platinum,308.26
FL,30252,30252FL0020068,453.69,12086,N,Platinum,308.26
FL,30252,30252FL0020074,429.95,12086,N,Gold,308.26
FL,30252,30252FL0020062,344.54,12031,N,Platinum,290.95
FL,30252,30252FL0020068,358.9,12031,N,Platinum,290.95
FL,30252,30252FL0020074,340.12,12031,N,Gold,290.95
FL,30252,30252FL0020062,349.31,12057,N,Platinum,288.27
FL,30252,30252FL0020068,363.87,12057,N,Platinum,288.27
FL,30252,30252FL0020074,344.83,12057,N,Gold,288.27
FL,30252,30252FL0020062,379.03,12095,N,Platinum,303.19
FL,30252,30252FL0020068,394.83,12095,N,Platinum,303.19
FL,30252,30252FL0020074,374.17,12095,N,Gold,303.19
FL,30252,30252FL0020062,368.02,12097,N,Platinum,297.22
FL,30252,30252FL0020068,383.36,12097,N,Platinum,297.22
FL,30252,30252FL0020074,363.31,12097,N,Gold,297.22
FL,30252,30252FL0020062,388.93,12099,N,Platinum,289.46
FL,30252,30252FL0020068,405.15,12099,N,Platinum,289.46
FL,30252,30252FL0020074,383.95,12099,N,Gold,289.46
FL,30252,30252FL0020062,350.41,12101,N,Platinum,289.17
FL,30252,30252FL0020068,365.02,12101,N,Platinum,289.17
FL,30252,30252FL0020074,345.92,12101,N,Gold,289.17
FL,30252,30252FL0020062,363.98,12103,N,Platinum,300.21
FL,30252,30252FL0020068,379.16,12103,N,Platinum,300.21
FL,30252,30252FL0020074,359.32,12103,N,Gold,300.21
FL,30252,30252FL0020062,392.24,12117,N,Platinum,308.26
FL,30252,30252FL0020068,408.59,12117,N,Platinum,308.26
FL,30252,30252FL0020074,387.21,12117,N,Gold,308.26
FL,35783,35783FL1160042,184.85,12011,N,Bronze,203.37
FL,35783,35783FL1160043,207.68,12011,N,Bronze,221.49
FL,35783,35783FL1160041,153.06,12011,N,Catastrophic,151.43
FL,35783,35783FL1160045,250.48,12011,N,Gold,284.4
FL,35783,35783FL1160046,290.74,12011,N,Platinum,338.88
FL,35783,35783FL1160044,217.89,12011,N,Silver,239.82
FL,35783,35783FL1150002,199.91,12015,N,Bronze,216.67
FL,35783,35783FL1150003,224.58,12015,N,Bronze,235.97
FL,35783,35783FL1150001,165.52,12015,N,Catastrophic,161.36
FL,35783,35783FL1150005,270.9,12015,N,Gold,302.99
FL,35783,35783FL1150006,314.44,12015,N,Platinum,361.06
FL,35783,35783FL1150004,235.65,12015,N,Silver,255.52
FL,35783,35783FL1160014,187.2,12057,N,Bronze,208.11
FL,35783,35783FL1160015,210.29,12057,N,Bronze,226.63
FL,35783,35783FL1160013,154.97,12057,N,Catastrophic,154.95
FL,35783,35783FL1160017,253.64,12057,N,Gold,291.02
FL,35783,35783FL1160018,294.42,12057,N,Platinum,346.78
FL,35783,35783FL1160016,220.65,12057,N,Silver,245.39
FL,35783,35783FL1150002,195.84,12069,N,Bronze,228.35
FL,35783,35783FL1150003,220.02,12069,N,Bronze,248.7
FL,35783,35783FL1150001,162.16,12069,N,Catastrophic,170.07
FL,35783,35783FL1150005,265.39,12069,N,Gold,319.33
FL,35783,35783FL1150006,308.06,12069,N,Platinum,380.54
FL,35783,35783FL1150004,230.87,12069,N,Silver,269.3
FL,35783,35783FL1160036,204.81,12086,N,Bronze,246.19
FL,35783,35783FL1160037,230.1,12086,N,Bronze,268.12
FL,35783,35783FL1160035,169.56,12086,N,Catastrophic,183.33
FL,35783,35783FL1160039,277.52,12086,N,Gold,344.31
FL,35783,35783FL1160040,322.12,12086,N,Platinum,410.25
FL,35783,35783FL1160038,241.39,12086,N,Silver,290.32
FL,35783,35783FL1150002,195.84,12095,N,Bronze,228.35
FL,35783,35783FL1150003,220.02,12095,N,Bronze,248.7
FL,35783,35783FL1150001,162.16,12095,N,Catastrophic,170.07
FL,35783,35783FL1150005,265.39,12095,N,Gold,319.33
FL,35783,35783FL1150006,308.06,12095,N,Platinum,380.54
FL,35783,35783FL1150004,230.87,12095,N,Silver,269.3
FL,35783,35783FL1150002,195.84,12097,N,Bronze,228.35
FL,35783,35783FL1150003,220.02,12097,N,Bronze,248.7
FL,35783,35783FL1150001,162.16,12097,N,Catastrophic,170.07
FL,35783,35783FL1150005,265.39,12097,N,Gold,319.33
FL,35783,35783FL1150006,308.06,12097,N,Platinum,380.54
FL,35783,35783FL1150004,230.87,12097,N,Silver,269.3
FL,35783,35783FL1160002,159.73,12099,N,Bronze,194.74
FL,35783,35783FL1160003,179.45,12099,N,Bronze,212.1
FL,35783,35783FL1160001,132.23,12099,N,Catastrophic,145.01
FL,35783,35783FL1160005,216.42,12099,N,Gold,272.34
FL,35783,35783FL1160006,251.23,12099,N,Platinum,324.52
FL,35783,35783FL1160004,188.26,12099,N,Silver,229.65
FL,35783,35783FL1160014,187.2,12101,N,Bronze,208.11
FL,35783,35783FL1160015,210.29,12101,N,Bronze,226.63
FL,35783,35783FL1160013,154.97,12101,N,Catastrophic,154.95
FL,35783,35783FL1160017,253.64,12101,N,Gold,291.02
FL,35783,35783FL1160018,294.42,12101,N,Platinum,346.78
FL,35783,35783FL1160016,220.65,12101,N,Silver,245.39
FL,35783,35783FL1160014,187.2,12103,N,Bronze,208.11
FL,35783,35783FL1160015,210.29,12103,N,Bronze,226.63
FL,35783,35783FL1160013,154.97,12103,N,Catastrophic,154.95
FL,35783,35783FL1160017,253.64,12103,N,Gold,291.02
FL,35783,35783FL1160018,294.42,12103,N,Platinum,346.78
FL,35783,35783FL1160016,220.65,12103,N,Silver,245.39
FL,35783,35783FL1150002,207.41,12105,N,Bronze,242.79
FL,35783,35783FL1150003,233.01,12105,N,Bronze,264.41
FL,35783,35783FL1150001,171.74,12105,N,Catastrophic,180.82
FL,35783,35783FL1150005,281.07,12105,N,Gold,339.52
FL,35783,35783FL1150006,326.25,12105,N,Platinum,404.58
FL,35783,35783FL1150004,244.5,12105,N,Silver,286.32
FL,35783,35783FL1150002,195.84,12117,N,Bronze,228.35
FL,35783,35783FL1150003,220.02,12117,N,Bronze,248.7
FL,35783,35783FL1150001,162.16,12117,N,Catastrophic,170.07
FL,35783,35783FL1150005,265.39,12117,N,Gold,319.33
FL,35783,35783FL1150006,308.06,12117,N,Platinum,380.54
FL,35783,35783FL1150004,230.87,12117,N,Silver,269.3
FL,35783,35783FL1160031,165.49,12127,N,Bronze,199.65
FL,35783,35783FL1160030,137,12127,N,Catastrophic,148.65
FL,35783,35783FL1160033,224.25,12127,N,Gold,279.16
FL,35783,35783FL1160034,260.29,12127,N,Platinum,332.65
FL,35783,35783FL1160032,195.05,12127,N,Silver,235.42
FL,54172,54172FL0010001,265.53,12011,N,Gold,270.89
FL,54172,54172FL0010002,230.2,12011,N,Silver,230.38
FL,54172,54172FL0010003,196.05,12011,N,Bronze,194.54
FL,54172,54172FL0010001,253.32,12086,N,Gold,257.86
FL,54172,54172FL0010002,219.62,12086,N,Silver,219.3
FL,54172,54172FL0010003,187.04,12086,N,Bronze,185.18
FL,54172,54172FL0010001,267.34,12099,N,Gold,263.07
FL,54172,54172FL0010002,231.78,12099,N,Silver,223.73
FL,54172,54172FL0010003,197.39,12099,N,Bronze,188.93
FL,56503,56503FL1300001,200.7,12009,N,Catastrophic,173.13
FL,56503,56503FL2100001,207.69,12009,N,Catastrophic,173.13
FL,56503,56503FL1300001,200.7,12035,N,Catastrophic,181.79
FL,56503,56503FL2100001,207.69,12035,N,Catastrophic,181.79
FL,56503,56503FL1300001,200.7,12117,N,Catastrophic,181.79
FL,56503,56503FL2100001,207.69,12117,N,Catastrophic,181.79
FL,56503,56503FL1300001,200.7,12127,N,Catastrophic,173.13
FL,56503,56503FL2100001,207.69,12127,N,Catastrophic,173.13
FL,56503,56503FL1300003,198.14,12009,N,Catastrophic,170.76
FL,56503,56503FL2100002,205.05,12009,N,Catastrophic,170.76
FL,56503,56503FL1300003,198.14,12035,N,Catastrophic,179.29
FL,56503,56503FL2100002,205.05,12035,N,Catastrophic,179.29
FL,56503,56503FL1300003,198.14,12117,N,Catastrophic,179.29
FL,56503,56503FL2100002,205.05,12117,N,Catastrophic,179.29
FL,56503,56503FL1300003,198.14,12127,N,Catastrophic,170.76
FL,56503,56503FL2100002,205.05,12127,N,Catastrophic,170.76
FL,56503,56503FL1320001,221.18,12009,N,Catastrophic,192.24
FL,56503,56503FL1320001,221.18,12035,N,Catastrophic,201.85
FL,56503,56503FL1320001,221.18,12117,N,Catastrophic,201.85
FL,56503,56503FL1320001,221.18,12127,N,Catastrophic,192.24
FL,56503,56503FL1320003,218.37,12009,N,Catastrophic,189.63
FL,56503,56503FL1320003,218.37,12035,N,Catastrophic,199.11
FL,56503,56503FL1320003,218.37,12117,N,Catastrophic,199.11
FL,56503,56503FL1320003,218.37,12127,N,Catastrophic,189.63
FL,56503,56503FL1330001,280.55,12009,N,Silver,250.17
FL,56503,56503FL1330001,280.55,12035,N,Silver,262.67
FL,56503,56503FL1330001,280.55,12117,N,Silver,262.67
FL,56503,56503FL1330001,280.55,12127,N,Silver,250.17
FL,56503,56503FL1330002,277.01,12009,N,Silver,246.83
FL,56503,56503FL1330002,277.01,12035,N,Silver,259.17
FL,56503,56503FL1330002,277.01,12117,N,Silver,259.17
FL,56503,56503FL1330002,277.01,12127,N,Silver,246.83
FL,56503,56503FL1380001,217.25,12009,N,Bronze,189.93
FL,56503,56503FL1380001,217.25,12035,N,Bronze,199.42
FL,56503,56503FL1380001,217.25,12117,N,Bronze,199.42
FL,56503,56503FL1380001,217.25,12127,N,Bronze,189.93
FL,56503,56503FL1380002,214.5,12009,N,Bronze,187.34
FL,56503,56503FL1380002,214.5,12035,N,Bronze,196.7
FL,56503,56503FL1380002,214.5,12117,N,Bronze,196.7
FL,56503,56503FL1380002,214.5,12127,N,Bronze,187.34
FL,56503,56503FL1390001,326.56,12009,N,Gold,294.79
FL,56503,56503FL1390001,326.56,12035,N,Gold,309.53
FL,56503,56503FL1390001,326.56,12117,N,Gold,309.53
FL,56503,56503FL1390001,326.56,12127,N,Gold,294.79
FL,56503,56503FL1390002,322.44,12009,N,Gold,290.9
FL,56503,56503FL1390002,322.44,12035,N,Gold,305.44
FL,56503,56503FL1390002,322.44,12117,N,Gold,305.44
FL,56503,56503FL1390002,322.44,12127,N,Gold,290.9
FL,56503,56503FL1400001,385.99,12009,N,Platinum,351.7
FL,56503,56503FL1400001,385.99,12035,N,Platinum,369.28
FL,56503,56503FL1400001,385.99,12117,N,Platinum,369.28
FL,56503,56503FL1400001,385.99,12127,N,Platinum,351.7
FL,56503,56503FL1400002,381.14,12009,N,Platinum,347.1
FL,56503,56503FL1400002,381.14,12035,N,Platinum,364.45
FL,56503,56503FL1400002,381.14,12117,N,Platinum,364.45
FL,56503,56503FL1400002,381.14,12127,N,Platinum,347.1
FL,56503,56503FL1410001,317.61,12009,N,Silver,278.35
FL,56503,56503FL1410001,317.61,12035,N,Silver,292.27
FL,56503,56503FL1410001,317.61,12117,N,Silver,292.27
FL,56503,56503FL1410001,317.61,12127,N,Silver,278.35
FL,56503,56503FL1410002,313.61,12009,N,Silver,274.67
FL,56503,56503FL1410002,313.61,12035,N,Silver,288.4
FL,56503,56503FL1410002,313.61,12117,N,Silver,288.4
FL,56503,56503FL1410002,313.61,12127,N,Silver,274.67
FL,56503,56503FL1460001,240.25,12009,N,Bronze,211.57
FL,56503,56503FL1460001,240.25,12035,N,Bronze,222.15
FL,56503,56503FL1460001,240.25,12117,N,Bronze,222.15
FL,56503,56503FL1460001,240.25,12127,N,Bronze,211.57
FL,56503,56503FL1460002,237.22,12009,N,Bronze,208.71
FL,56503,56503FL1460002,237.22,12035,N,Bronze,219.15
FL,56503,56503FL1460002,237.22,12117,N,Bronze,219.15
FL,56503,56503FL1460002,237.22,12127,N,Bronze,208.71
FL,56503,56503FL1470001,380.39,12009,N,Gold,336.54
FL,56503,56503FL1470001,380.39,12035,N,Gold,353.37
FL,56503,56503FL1470001,380.39,12117,N,Gold,353.37
FL,56503,56503FL1470001,380.39,12127,N,Gold,336.54
FL,56503,56503FL1470002,375.6,12009,N,Gold,332.13
FL,56503,56503FL1470002,375.6,12035,N,Gold,348.74
FL,56503,56503FL1470002,375.6,12117,N,Gold,348.74
FL,56503,56503FL1470002,375.6,12127,N,Gold,332.13
FL,56503,56503FL1480001,425.33,12009,N,Platinum,388.93
FL,56503,56503FL1480001,425.33,12035,N,Platinum,408.37
FL,56503,56503FL1480001,425.33,12117,N,Platinum,408.37
FL,56503,56503FL1480001,425.33,12127,N,Platinum,388.93
FL,56503,56503FL1480002,419.98,12009,N,Platinum,383.87
FL,56503,56503FL1480002,419.98,12035,N,Platinum,403.06
FL,56503,56503FL1480002,419.98,12117,N,Platinum,403.06
FL,56503,56503FL1480002,419.98,12127,N,Platinum,383.87
FL,56503,56503FL1980001,378.92,12009,N,Platinum,344.93
FL,56503,56503FL1980001,378.92,12035,N,Platinum,362.17
FL,56503,56503FL1980001,378.92,12117,N,Platinum,362.17
FL,56503,56503FL1980001,378.92,12127,N,Platinum,344.93
FL,56503,56503FL1980002,374.15,12009,N,Platinum,340.41
FL,56503,56503FL1980002,374.15,12035,N,Platinum,357.43
FL,56503,56503FL1980002,374.15,12117,N,Platinum,357.43
FL,56503,56503FL1980002,374.15,12127,N,Platinum,340.41
FL,56503,56503FL1990001,417.22,12009,N,Platinum,381.21
FL,56503,56503FL1990001,417.22,12035,N,Platinum,400.28
FL,56503,56503FL1990001,417.22,12117,N,Platinum,400.28
FL,56503,56503FL1990001,417.22,12127,N,Platinum,381.21
FL,56503,56503FL1990002,411.98,12009,N,Platinum,376.25
FL,56503,56503FL1990002,411.98,12035,N,Platinum,395.06
FL,56503,56503FL1990002,411.98,12117,N,Platinum,395.06
FL,56503,56503FL1990002,411.98,12127,N,Platinum,376.25
FL,56503,56503FL2000001,333.8,12009,N,Gold,302.19
FL,56503,56503FL2000001,333.8,12035,N,Gold,317.3
FL,56503,56503FL2000001,333.8,12117,N,Gold,317.3
FL,56503,56503FL2000001,333.8,12127,N,Gold,302.19
FL,56503,56503FL2000002,329.59,12009,N,Gold,298.21
FL,56503,56503FL2000002,329.59,12035,N,Gold,313.12
FL,56503,56503FL2000002,329.59,12117,N,Gold,313.12
FL,56503,56503FL2000002,329.59,12127,N,Gold,298.21
FL,56503,56503FL2010001,367.6,12009,N,Gold,334.21
FL,56503,56503FL2010001,367.6,12035,N,Gold,350.92
FL,56503,56503FL2010001,367.6,12117,N,Gold,350.92
FL,56503,56503FL2010001,367.6,12127,N,Gold,334.21
FL,56503,56503FL2010002,362.97,12009,N,Gold,329.83
FL,56503,56503FL2010002,362.97,12035,N,Gold,346.32
FL,56503,56503FL2010002,362.97,12117,N,Gold,346.32
FL,56503,56503FL2010002,362.97,12127,N,Gold,329.83
FL,56503,56503FL2040001,301.2,12009,N,Silver,271.31
FL,56503,56503FL2040001,301.2,12035,N,Silver,284.87
FL,56503,56503FL2040001,301.2,12117,N,Silver,284.87
FL,56503,56503FL2040001,301.2,12127,N,Silver,271.31
FL,56503,56503FL2040002,297.4,12009,N,Silver,267.71
FL,56503,56503FL2040002,297.4,12035,N,Silver,281.1
FL,56503,56503FL2040002,297.4,12117,N,Silver,281.1
FL,56503,56503FL2040002,297.4,12127,N,Silver,267.71
FL,56503,56503FL2060001,276.45,12009,N,Silver,250.32
FL,56503,56503FL2060001,276.45,12035,N,Silver,262.83
FL,56503,56503FL2060001,276.45,12117,N,Silver,262.83
FL,56503,56503FL2060001,276.45,12127,N,Silver,250.32
FL,56503,56503FL2060002,272.96,12009,N,Silver,246.98
FL,56503,56503FL2060002,272.96,12035,N,Silver,259.33
FL,56503,56503FL2060002,272.96,12117,N,Silver,259.33
FL,56503,56503FL2060002,272.96,12127,N,Silver,246.98
FL,56503,56503FL2080001,230.6,12009,N,Bronze,194.69
FL,56503,56503FL2080001,230.6,12035,N,Bronze,204.43
FL,56503,56503FL2080001,230.6,12117,N,Bronze,204.43
FL,56503,56503FL2080001,230.6,12127,N,Bronze,194.69
FL,56503,56503FL2080002,227.68,12009,N,Bronze,192.05
FL,56503,56503FL2080002,227.68,12035,N,Bronze,201.65
FL,56503,56503FL2080002,227.68,12117,N,Bronze,201.65
FL,56503,56503FL2080002,227.68,12127,N,Bronze,192.05
FL,56503,56503FL2240001,230.81,12009,N,Bronze,196.09
FL,56503,56503FL2240001,230.81,12035,N,Bronze,205.89
FL,56503,56503FL2240001,230.81,12117,N,Bronze,205.89
FL,56503,56503FL2240001,230.81,12127,N,Bronze,196.09
FL,56503,56503FL2240002,227.88,12009,N,Bronze,193.42
FL,56503,56503FL2240002,227.88,12035,N,Bronze,203.1
FL,56503,56503FL2240002,227.88,12117,N,Bronze,203.1
FL,56503,56503FL2240002,227.88,12127,N,Bronze,193.42
FL,56503,56503FL2260001,227.27,12009,N,Bronze,193.44
FL,56503,56503FL2260001,227.27,12035,N,Bronze,203.11
FL,56503,56503FL2260001,227.27,12117,N,Bronze,203.11
FL,56503,56503FL2260001,227.27,12127,N,Bronze,193.44
FL,56503,56503FL2260002,224.4,12009,N,Bronze,190.8
FL,56503,56503FL2260002,224.4,12035,N,Bronze,200.34
FL,56503,56503FL2260002,224.4,12117,N,Bronze,200.34
FL,56503,56503FL2260002,224.4,12127,N,Bronze,190.8
FL,57451,57451FL0070001,239.74,12031,N,Gold,278.23
FL,57451,57451FL0070001,244.01,12033,N,Gold,284.03
FL,57451,57451FL0070001,274.08,12086,N,Gold,287.06
FL,57451,57451FL0070001,254.46,12099,N,Gold,280.75
FL,57451,57451FL0070001,244.01,12113,N,Gold,284.03
FL,57451,57451FL0070001,213.29,12011,N,Gold,252.25
FL,57451,57451FL0070001,239.74,12127,N,Gold,290.59
FL,57451,57451FL0070003,175.59,12031,N,Bronze,196.36
FL,57451,57451FL0070003,178.72,12033,N,Bronze,200.45
FL,57451,57451FL0070003,200.75,12086,N,Bronze,202.59
FL,57451,57451FL0070003,186.37,12099,N,Bronze,198.14
FL,57451,57451FL0070003,178.72,12113,N,Bronze,200.45
FL,57451,57451FL0070003,156.22,12011,N,Bronze,178.02
FL,57451,57451FL0070003,175.59,12127,N,Bronze,205.08
FL,57451,57451FL0070004,166.2,12031,N,Bronze,192.12
FL,57451,57451FL0070004,169.16,12033,N,Bronze,196.13
FL,57451,57451FL0070004,190.01,12086,N,Bronze,198.22
FL,57451,57451FL0070004,176.41,12099,N,Bronze,193.86
FL,57451,57451FL0070004,169.16,12113,N,Bronze,196.13
FL,57451,57451FL0070004,147.87,12011,N,Bronze,174.18
FL,57451,57451FL0070004,166.2,12127,N,Bronze,200.65
FL,57451,57451FL0070002,217.81,12031,N,Silver,234.06
FL,57451,57451FL0070006,216.85,12031,N,Silver,234.06
FL,57451,57451FL0070002,221.68,12033,N,Silver,238.94
FL,57451,57451FL0070006,220.71,12033,N,Silver,238.94
FL,57451,57451FL0070002,249,12086,N,Silver,241.49
FL,57451,57451FL0070006,247.91,12086,N,Silver,241.49
FL,57451,57451FL0070002,231.18,12099,N,Silver,236.19
FL,57451,57451FL0070006,230.16,12099,N,Silver,236.19
FL,57451,57451FL0070002,221.68,12113,N,Silver,238.94
FL,57451,57451FL0070006,220.71,12113,N,Silver,238.94
FL,57451,57451FL0070002,193.78,12011,N,Silver,212.21
FL,57451,57451FL0070006,192.93,12011,N,Silver,212.21
