IndividualRate,PlanId_2015,FIPSCode,RatingAreaId
300.67,26065SC0380001,45047,Rating Area 24
276.59,26065SC0380001,45049,Rating Area 25
283.88,26065SC0380001,45051,Rating Area 26
268.56,26065SC0380001,45053,Rating Area 27
306.51,26065SC0380001,45055,Rating Area 28
290.45,26065SC0380001,45057,Rating Area 29
277.32,26065SC0380001,45059,Rating Area 30
291.18,26065SC0380001,45061,Rating Area 31
298.48,26065SC0380001,45063,Rating Area 32
292.64,26065SC0380001,45065,Rating Area 33
305.78,26065SC0380001,45067,Rating Area 34
291.18,26065SC0380001,45069,Rating Area 35
290.45,26065SC0380001,45071,Rating Area 36
315.99,26065SC0380001,45073,Rating Area 37
290.45,26065SC0380001,45075,Rating Area 38
307.97,26065SC0380001,45077,Rating Area 39
314.53,26065SC0380001,45079,Rating Area 40
277.32,26065SC0380001,45081,Rating Area 41
277.32,26065SC0380001,45083,Rating Area 42
338.62,26065SC0380001,45085,Rating Area 43
282.42,26065SC0380001,45087,Rating Area 44
312.35,26065SC0380001,45089,Rating Area 45
282.42,26065SC0380001,45091,Rating Area 46
252.02,26065SC0380002,45001,Rating Area 1
279.88,26065SC0380002,45003,Rating Area 2
259.32,26065SC0380002,45005,Rating Area 3
301.1,26065SC0380002,45007,Rating Area 4
279.88,26065SC0380002,45009,Rating Area 5
294.47,26065SC0380002,45011,Rating Area 6
251.36,26065SC0380002,45013,Rating Area 7
279.88,26065SC0380002,45015,Rating Area 8
271.26,26065SC0380002,45017,Rating Area 9
265.95,26065SC0380002,45019,Rating Area 10
263.96,26065SC0380002,45021,Rating Area 11
263.96,26065SC0380002,45023,Rating Area 12
263.96,26065SC0380002,45025,Rating Area 13
263.96,26065SC0380002,45027,Rating Area 14
294.47,26065SC0380002,45029,Rating Area 15
264.62,26065SC0380002,45031,Rating Area 16
277.89,26065SC0380002,45033,Rating Area 17
279.88,26065SC0380002,45035,Rating Area 18
265.95,26065SC0380002,45037,Rating Area 19
263.96,26065SC0380002,45039,Rating Area 20
264.62,26065SC0380002,45041,Rating Area 21
277.89,26065SC0380002,45043,Rating Area 22
252.02,26065SC0380002,45045,Rating Area 23
273.25,26065SC0380002,45047,Rating Area 24
251.36,26065SC0380002,45049,Rating Area 25
257.99,26065SC0380002,45051,Rating Area 26
244.06,26065SC0380002,45053,Rating Area 27
278.55,26065SC0380002,45055,Rating Area 28
263.96,26065SC0380002,45057,Rating Area 29
252.02,26065SC0380002,45059,Rating Area 30
264.62,26065SC0380002,45061,Rating Area 31
271.26,26065SC0380002,45063,Rating Area 32
265.95,26065SC0380002,45065,Rating Area 33
277.89,26065SC0380002,45067,Rating Area 34
264.62,26065SC0380002,45069,Rating Area 35
263.96,26065SC0380002,45071,Rating Area 36
287.17,26065SC0380002,45073,Rating Area 37
263.96,26065SC0380002,45075,Rating Area 38
279.88,26065SC0380002,45077,Rating Area 39
285.85,26065SC0380002,45079,Rating Area 40
252.02,26065SC0380002,45081,Rating Area 41
252.02,26065SC0380002,45083,Rating Area 42
307.73,26065SC0380002,45085,Rating Area 43
256.67,26065SC0380002,45087,Rating Area 44
283.86,26065SC0380002,45089,Rating Area 45
256.67,26065SC0380002,45091,Rating Area 46
233.47,26065SC0380003,45001,Rating Area 1
259.28,26065SC0380003,45003,Rating Area 2
240.23,26065SC0380003,45005,Rating Area 3
278.94,26065SC0380003,45007,Rating Area 4
259.28,26065SC0380003,45009,Rating Area 5
272.79,26065SC0380003,45011,Rating Area 6
232.86,26065SC0380003,45013,Rating Area 7
259.28,26065SC0380003,45015,Rating Area 8
251.29,26065SC0380003,45017,Rating Area 9
246.37,26065SC0380003,45019,Rating Area 10
244.53,26065SC0380003,45021,Rating Area 11
244.53,26065SC0380003,45023,Rating Area 12
244.53,26065SC0380003,45025,Rating Area 13
244.53,26065SC0380003,45027,Rating Area 14
272.79,26065SC0380003,45029,Rating Area 15
245.15,26065SC0380003,45031,Rating Area 16
257.43,26065SC0380003,45033,Rating Area 17
259.28,26065SC0380003,45035,Rating Area 18
246.37,26065SC0380003,45037,Rating Area 19
244.53,26065SC0380003,45039,Rating Area 20
245.15,26065SC0380003,45041,Rating Area 21
257.43,26065SC0380003,45043,Rating Area 22
233.47,26065SC0380003,45045,Rating Area 23
253.13,26065SC0380003,45047,Rating Area 24
232.86,26065SC0380003,45049,Rating Area 25
239,26065SC0380003,45051,Rating Area 26
226.1,26065SC0380003,45053,Rating Area 27
258.05,26065SC0380003,45055,Rating Area 28
244.53,26065SC0380003,45057,Rating Area 29
233.47,26065SC0380003,45059,Rating Area 30
245.15,26065SC0380003,45061,Rating Area 31
251.29,26065SC0380003,45063,Rating Area 32
246.37,26065SC0380003,45065,Rating Area 33
257.43,26065SC0380003,45067,Rating Area 34
245.15,26065SC0380003,45069,Rating Area 35
244.53,26065SC0380003,45071,Rating Area 36
266.04,26065SC0380003,45073,Rating Area 37
244.53,26065SC0380003,45075,Rating Area 38
259.28,26065SC0380003,45077,Rating Area 39
264.81,26065SC0380003,45079,Rating Area 40
233.47,26065SC0380003,45081,Rating Area 41
233.47,26065SC0380003,45083,Rating Area 42
285.08,26065SC0380003,45085,Rating Area 43
237.77,26065SC0380003,45087,Rating Area 44
262.96,26065SC0380003,45089,Rating Area 45
237.77,26065SC0380003,45091,Rating Area 46
242.39,26065SC0380004,45001,Rating Area 1
269.18,26065SC0380004,45003,Rating Area 2
249.41,26065SC0380004,45005,Rating Area 3
289.6,26065SC0380004,45007,Rating Area 4
269.18,26065SC0380004,45009,Rating Area 5
283.22,26065SC0380004,45011,Rating Area 6
241.75,26065SC0380004,45013,Rating Area 7
269.18,26065SC0380004,45015,Rating Area 8
260.89,26065SC0380004,45017,Rating Area 9
255.79,26065SC0380004,45019,Rating Area 10
253.87,26065SC0380004,45021,Rating Area 11
253.87,26065SC0380004,45023,Rating Area 12
253.87,26065SC0380004,45025,Rating Area 13
253.87,26065SC0380004,45027,Rating Area 14
283.22,26065SC0380004,45029,Rating Area 15
254.51,26065SC0380004,45031,Rating Area 16
267.27,26065SC0380004,45033,Rating Area 17
269.18,26065SC0380004,45035,Rating Area 18
255.79,26065SC0380004,45037,Rating Area 19
253.87,26065SC0380004,45039,Rating Area 20
254.51,26065SC0380004,45041,Rating Area 21
267.27,26065SC0380004,45043,Rating Area 22
242.39,26065SC0380004,45045,Rating Area 23
262.8,26065SC0380004,45047,Rating Area 24
241.75,26065SC0380004,45049,Rating Area 25
248.13,26065SC0380004,45051,Rating Area 26
234.74,26065SC0380004,45053,Rating Area 27
267.91,26065SC0380004,45055,Rating Area 28
253.87,26065SC0380004,45057,Rating Area 29
242.39,26065SC0380004,45059,Rating Area 30
254.51,26065SC0380004,45061,Rating Area 31
260.89,26065SC0380004,45063,Rating Area 32
255.79,26065SC0380004,45065,Rating Area 33
267.27,26065SC0380004,45067,Rating Area 34
254.51,26065SC0380004,45069,Rating Area 35
253.87,26065SC0380004,45071,Rating Area 36
276.2,26065SC0380004,45073,Rating Area 37
253.87,26065SC0380004,45075,Rating Area 38
269.18,26065SC0380004,45077,Rating Area 39
274.92,26065SC0380004,45079,Rating Area 40
242.39,26065SC0380004,45081,Rating Area 41
242.39,26065SC0380004,45083,Rating Area 42
295.97,26065SC0380004,45085,Rating Area 43
246.86,26065SC0380004,45087,Rating Area 44
273.01,26065SC0380004,45089,Rating Area 45
246.86,26065SC0380004,45091,Rating Area 46
211.48,26065SC0380005,45001,Rating Area 1
234.85,26065SC0380005,45003,Rating Area 2
217.6,26065SC0380005,45005,Rating Area 3
252.66,26065SC0380005,45007,Rating Area 4
234.85,26065SC0380005,45009,Rating Area 5
247.09,26065SC0380005,45011,Rating Area 6
210.92,26065SC0380005,45013,Rating Area 7
234.85,26065SC0380005,45015,Rating Area 8
227.62,26065SC0380005,45017,Rating Area 9
223.16,26065SC0380005,45019,Rating Area 10
221.49,26065SC0380005,45021,Rating Area 11
221.49,26065SC0380005,45023,Rating Area 12
221.49,26065SC0380005,45025,Rating Area 13
221.49,26065SC0380005,45027,Rating Area 14
247.09,26065SC0380005,45029,Rating Area 15
222.05,26065SC0380005,45031,Rating Area 16
233.18,26065SC0380005,45033,Rating Area 17
234.85,26065SC0380005,45035,Rating Area 18
223.16,26065SC0380005,45037,Rating Area 19
221.49,26065SC0380005,45039,Rating Area 20
222.05,26065SC0380005,45041,Rating Area 21
233.18,26065SC0380005,45043,Rating Area 22
211.48,26065SC0380005,45045,Rating Area 23
229.29,26065SC0380005,45047,Rating Area 24
210.92,26065SC0380005,45049,Rating Area 25
216.49,26065SC0380005,45051,Rating Area 26
204.8,26065SC0380005,45053,Rating Area 27
233.74,26065SC0380005,45055,Rating Area 28
221.49,26065SC0380005,45057,Rating Area 29
211.48,26065SC0380005,45059,Rating Area 30
222.05,26065SC0380005,45061,Rating Area 31
227.62,26065SC0380005,45063,Rating Area 32
223.16,26065SC0380005,45065,Rating Area 33
233.18,26065SC0380005,45067,Rating Area 34
222.05,26065SC0380005,45069,Rating Area 35
221.49,26065SC0380005,45071,Rating Area 36
240.97,26065SC0380005,45073,Rating Area 37
221.49,26065SC0380005,45075,Rating Area 38
234.85,26065SC0380005,45077,Rating Area 39
239.86,26065SC0380005,45079,Rating Area 40
211.48,26065SC0380005,45081,Rating Area 41
211.48,26065SC0380005,45083,Rating Area 42
258.22,26065SC0380005,45085,Rating Area 43
215.37,26065SC0380005,45087,Rating Area 44
238.19,26065SC0380005,45089,Rating Area 45
215.37,26065SC0380005,45091,Rating Area 46
208.34,26065SC0380006,45001,Rating Area 1
231.37,26065SC0380006,45003,Rating Area 2
214.38,26065SC0380006,45005,Rating Area 3
248.92,26065SC0380006,45007,Rating Area 4
231.37,26065SC0380006,45009,Rating Area 5
243.43,26065SC0380006,45011,Rating Area 6
207.8,26065SC0380006,45013,Rating Area 7
231.37,26065SC0380006,45015,Rating Area 8
224.24,26065SC0380006,45017,Rating Area 9
219.86,26065SC0380006,45019,Rating Area 10
218.21,26065SC0380006,45021,Rating Area 11
218.21,26065SC0380006,45023,Rating Area 12
218.21,26065SC0380006,45025,Rating Area 13
218.21,26065SC0380006,45027,Rating Area 14
243.43,26065SC0380006,45029,Rating Area 15
218.76,26065SC0380006,45031,Rating Area 16
229.73,26065SC0380006,45033,Rating Area 17
231.37,26065SC0380006,45035,Rating Area 18
219.86,26065SC0380006,45037,Rating Area 19
218.21,26065SC0380006,45039,Rating Area 20
218.76,26065SC0380006,45041,Rating Area 21
229.73,26065SC0380006,45043,Rating Area 22
208.34,26065SC0380006,45045,Rating Area 23
225.89,26065SC0380006,45047,Rating Area 24
207.8,26065SC0380006,45049,Rating Area 25
213.28,26065SC0380006,45051,Rating Area 26
201.77,26065SC0380006,45053,Rating Area 27
230.28,26065SC0380006,45055,Rating Area 28
218.21,26065SC0380006,45057,Rating Area 29
208.34,26065SC0380006,45059,Rating Area 30
218.76,26065SC0380006,45061,Rating Area 31
224.24,26065SC0380006,45063,Rating Area 32
219.86,26065SC0380006,45065,Rating Area 33
229.73,26065SC0380006,45067,Rating Area 34
218.76,26065SC0380006,45069,Rating Area 35
218.21,26065SC0380006,45071,Rating Area 36
237.4,26065SC0380006,45073,Rating Area 37
218.21,26065SC0380006,45075,Rating Area 38
231.37,26065SC0380006,45077,Rating Area 39
236.31,26065SC0380006,45079,Rating Area 40
208.34,26065SC0380006,45081,Rating Area 41
208.34,26065SC0380006,45083,Rating Area 42
254.4,26065SC0380006,45085,Rating Area 43
212.18,26065SC0380006,45087,Rating Area 44
234.66,26065SC0380006,45089,Rating Area 45
212.18,26065SC0380006,45091,Rating Area 46
184.85,26065SC0390001,45001,Rating Area 1
205.28,26065SC0390001,45003,Rating Area 2
190.2,26065SC0390001,45005,Rating Area 3
220.85,26065SC0390001,45007,Rating Area 4
205.28,26065SC0390001,45009,Rating Area 5
215.98,26065SC0390001,45011,Rating Area 6
184.37,26065SC0390001,45013,Rating Area 7
205.28,26065SC0390001,45015,Rating Area 8
198.96,26065SC0390001,45017,Rating Area 9
195.07,26065SC0390001,45019,Rating Area 10
193.61,26065SC0390001,45021,Rating Area 11
193.61,26065SC0390001,45023,Rating Area 12
193.61,26065SC0390001,45025,Rating Area 13
193.61,26065SC0390001,45027,Rating Area 14
215.98,26065SC0390001,45029,Rating Area 15
194.09,26065SC0390001,45031,Rating Area 16
203.82,26065SC0390001,45033,Rating Area 17
205.28,26065SC0390001,45035,Rating Area 18
195.07,26065SC0390001,45037,Rating Area 19
193.61,26065SC0390001,45039,Rating Area 20
194.09,26065SC0390001,45041,Rating Area 21
203.82,26065SC0390001,45043,Rating Area 22
184.85,26065SC0390001,45045,Rating Area 23
200.42,26065SC0390001,45047,Rating Area 24
184.37,26065SC0390001,45049,Rating Area 25
189.23,26065SC0390001,45051,Rating Area 26
179.01,26065SC0390001,45053,Rating Area 27
204.31,26065SC0390001,45055,Rating Area 28
193.61,26065SC0390001,45057,Rating Area 29
184.85,26065SC0390001,45059,Rating Area 30
194.09,26065SC0390001,45061,Rating Area 31
198.96,26065SC0390001,45063,Rating Area 32
195.07,26065SC0390001,45065,Rating Area 33
203.82,26065SC0390001,45067,Rating Area 34
194.09,26065SC0390001,45069,Rating Area 35
193.61,26065SC0390001,45071,Rating Area 36
210.63,26065SC0390001,45073,Rating Area 37
193.61,26065SC0390001,45075,Rating Area 38
205.28,26065SC0390001,45077,Rating Area 39
209.66,26065SC0390001,45079,Rating Area 40
184.85,26065SC0390001,45081,Rating Area 41
184.85,26065SC0390001,45083,Rating Area 42
225.71,26065SC0390001,45085,Rating Area 43
188.26,26065SC0390001,45087,Rating Area 44
208.2,26065SC0390001,45089,Rating Area 45
188.26,26065SC0390001,45091,Rating Area 46
279.89,26065SC0400001,45001,Rating Area 1
310.83,26065SC0400001,45003,Rating Area 2
288,26065SC0400001,45005,Rating Area 3
334.4,26065SC0400001,45007,Rating Area 4
310.83,26065SC0400001,45009,Rating Area 5
327.03,26065SC0400001,45011,Rating Area 6
279.16,26065SC0400001,45013,Rating Area 7
310.83,26065SC0400001,45015,Rating Area 8
301.25,26065SC0400001,45017,Rating Area 9
295.36,26065SC0400001,45019,Rating Area 10
293.15,26065SC0400001,45021,Rating Area 11
293.15,26065SC0400001,45023,Rating Area 12
293.15,26065SC0400001,45025,Rating Area 13
293.15,26065SC0400001,45027,Rating Area 14
327.03,26065SC0400001,45029,Rating Area 15
293.89,26065SC0400001,45031,Rating Area 16
308.62,26065SC0400001,45033,Rating Area 17
310.83,26065SC0400001,45035,Rating Area 18
295.36,26065SC0400001,45037,Rating Area 19
293.15,26065SC0400001,45039,Rating Area 20
293.89,26065SC0400001,45041,Rating Area 21
308.62,26065SC0400001,45043,Rating Area 22
279.89,26065SC0400001,45045,Rating Area 23
303.46,26065SC0400001,45047,Rating Area 24
279.16,26065SC0400001,45049,Rating Area 25
286.52,26065SC0400001,45051,Rating Area 26
271.06,26065SC0400001,45053,Rating Area 27
309.36,26065SC0400001,45055,Rating Area 28
293.15,26065SC0400001,45057,Rating Area 29
279.89,26065SC0400001,45059,Rating Area 30
293.89,26065SC0400001,45061,Rating Area 31
301.25,26065SC0400001,45063,Rating Area 32
295.36,26065SC0400001,45065,Rating Area 33
308.62,26065SC0400001,45067,Rating Area 34
293.89,26065SC0400001,45069,Rating Area 35
293.15,26065SC0400001,45071,Rating Area 36
318.93,26065SC0400001,45073,Rating Area 37
293.15,26065SC0400001,45075,Rating Area 38
310.83,26065SC0400001,45077,Rating Area 39
317.46,26065SC0400001,45079,Rating Area 40
279.89,26065SC0400001,45081,Rating Area 41
279.89,26065SC0400001,45083,Rating Area 42
341.77,26065SC0400001,45085,Rating Area 43
285.05,26065SC0400001,45087,Rating Area 44
315.25,26065SC0400001,45089,Rating Area 45
285.05,26065SC0400001,45091,Rating Area 46
238.24,26065SC0400002,45001,Rating Area 1
264.57,26065SC0400002,45003,Rating Area 2
245.14,26065SC0400002,45005,Rating Area 3
284.63,26065SC0400002,45007,Rating Area 4
264.57,26065SC0400002,45009,Rating Area 5
278.36,26065SC0400002,45011,Rating Area 6
237.61,26065SC0400002,45013,Rating Area 7
264.57,26065SC0400002,45015,Rating Area 8
256.42,26065SC0400002,45017,Rating Area 9
251.4,26065SC0400002,45019,Rating Area 10
249.52,26065SC0400002,45021,Rating Area 11
249.52,26065SC0400002,45023,Rating Area 12
249.52,26065SC0400002,45025,Rating Area 13
249.52,26065SC0400002,45027,Rating Area 14
278.36,26065SC0400002,45029,Rating Area 15
250.15,26065SC0400002,45031,Rating Area 16
262.69,26065SC0400002,45033,Rating Area 17
264.57,26065SC0400002,45035,Rating Area 18
251.4,26065SC0400002,45037,Rating Area 19
249.52,26065SC0400002,45039,Rating Area 20
250.15,26065SC0400002,45041,Rating Area 21
262.69,26065SC0400002,45043,Rating Area 22
238.24,26065SC0400002,45045,Rating Area 23
258.3,26065SC0400002,45047,Rating Area 24
237.61,26065SC0400002,45049,Rating Area 25
243.88,26065SC0400002,45051,Rating Area 26
230.72,26065SC0400002,45053,Rating Area 27
263.32,26065SC0400002,45055,Rating Area 28
249.52,26065SC0400002,45057,Rating Area 29
238.24,26065SC0400002,45059,Rating Area 30
250.15,26065SC0400002,45061,Rating Area 31
256.42,26065SC0400002,45063,Rating Area 32
251.4,26065SC0400002,45065,Rating Area 33
262.69,26065SC0400002,45067,Rating Area 34
250.15,26065SC0400002,45069,Rating Area 35
249.52,26065SC0400002,45071,Rating Area 36
271.47,26065SC0400002,45073,Rating Area 37
249.52,26065SC0400002,45075,Rating Area 38
264.57,26065SC0400002,45077,Rating Area 39
270.21,26065SC0400002,45079,Rating Area 40
238.24,26065SC0400002,45081,Rating Area 41
238.24,26065SC0400002,45083,Rating Area 42
290.9,26065SC0400002,45085,Rating Area 43
242.63,26065SC0400002,45087,Rating Area 44
268.33,26065SC0400002,45089,Rating Area 45
242.63,26065SC0400002,45091,Rating Area 46
260.93,41614SC0020032,45041,Rating Area 21
255.71,41614SC0020033,45083,Rating Area 42
254.82,41614SC0020034,45015,Rating Area 8
252.05,41614SC0020034,45019,Rating Area 10
250.54,41614SC0020034,45035,Rating Area 18
247.81,41614SC0020035,45017,Rating Area 9
246.57,41614SC0020035,45039,Rating Area 20
236.4,41614SC0020035,45055,Rating Area 28
257.23,41614SC0020035,45063,Rating Area 32
265.67,41614SC0020035,45071,Rating Area 36
260.95,41614SC0020035,45075,Rating Area 38
238.63,41614SC0020035,45079,Rating Area 40
237.64,41614SC0020035,45085,Rating Area 43
238.49,41614SC0020036,45045,Rating Area 23
232.14,41614SC0020037,45041,Rating Area 21
228.19,41614SC0020038,45083,Rating Area 42
227.47,41614SC0020039,45015,Rating Area 8
224.99,41614SC0020039,45019,Rating Area 10
223.64,41614SC0020039,45035,Rating Area 18
221.09,41614SC0020040,45017,Rating Area 9
219.98,41614SC0020040,45039,Rating Area 20
210.91,41614SC0020040,45055,Rating Area 28
229.5,41614SC0020040,45063,Rating Area 32
237.02,41614SC0020040,45071,Rating Area 36
232.81,41614SC0020040,45075,Rating Area 38
212.9,41614SC0020040,45079,Rating Area 40
212.01,41614SC0020040,45085,Rating Area 43
211.13,41614SC0020041,45045,Rating Area 23
190.95,41614SC0020042,45041,Rating Area 21
185.37,41614SC0020043,45083,Rating Area 42
184.59,41614SC0020044,45015,Rating Area 8
182.58,41614SC0020044,45019,Rating Area 10
181.48,41614SC0020044,45035,Rating Area 18
179.33,41614SC0020045,45017,Rating Area 9
178.43,41614SC0020045,45039,Rating Area 20
171.07,41614SC0020045,45055,Rating Area 28
186.15,41614SC0020045,45063,Rating Area 32
192.25,41614SC0020045,45071,Rating Area 36
188.84,41614SC0020045,45075,Rating Area 38
172.69,41614SC0020045,45079,Rating Area 40
171.97,41614SC0020045,45085,Rating Area 43
171.05,41614SC0020046,45045,Rating Area 23
179.15,41614SC0020047,45041,Rating Area 21
173.49,41614SC0020048,45083,Rating Area 42
173.09,41614SC0020049,45015,Rating Area 8
171.2,41614SC0020049,45019,Rating Area 10
170.18,41614SC0020049,45035,Rating Area 18
167.96,41614SC0020050,45017,Rating Area 9
167.12,41614SC0020050,45039,Rating Area 20
160.23,41614SC0020050,45055,Rating Area 28
174.35,41614SC0020050,45063,Rating Area 32
180.07,41614SC0020050,45071,Rating Area 36
176.87,41614SC0020050,45075,Rating Area 38
161.74,41614SC0020050,45079,Rating Area 40
161.07,41614SC0020050,45085,Rating Area 43
161.6,41614SC0020051,45045,Rating Area 23
120.96,41614SC0020052,45041,Rating Area 21
118.16,41614SC0020053,45083,Rating Area 42
118.08,41614SC0020054,45015,Rating Area 8
116.8,41614SC0020054,45019,Rating Area 10
116.1,41614SC0020054,45035,Rating Area 18
114.53,41614SC0020055,45017,Rating Area 9
113.96,41614SC0020055,45039,Rating Area 20
109.26,41614SC0020055,45055,Rating Area 28
118.89,41614SC0020055,45063,Rating Area 32
122.79,41614SC0020055,45071,Rating Area 36
120.61,41614SC0020055,45075,Rating Area 38
110.29,41614SC0020055,45079,Rating Area 40
109.83,41614SC0020055,45085,Rating Area 43
109.8,41614SC0020056,45045,Rating Area 23
207.61,49532SC0380001,45001,Rating Area 1
230.56,49532SC0380001,45003,Rating Area 2
213.62,49532SC0380001,45005,Rating Area 3
248.05,49532SC0380001,45007,Rating Area 4
230.56,49532SC0380001,45009,Rating Area 5
242.58,49532SC0380001,45011,Rating Area 6
207.07,49532SC0380001,45013,Rating Area 7
230.56,49532SC0380001,45015,Rating Area 8
223.46,49532SC0380001,45017,Rating Area 9
219.09,49532SC0380001,45019,Rating Area 10
217.45,49532SC0380001,45021,Rating Area 11
217.45,49532SC0380001,45023,Rating Area 12
217.45,49532SC0380001,45025,Rating Area 13
217.45,49532SC0380001,45027,Rating Area 14
242.58,49532SC0380001,45029,Rating Area 15
218,49532SC0380001,45031,Rating Area 16
228.92,49532SC0380001,45033,Rating Area 17
230.56,49532SC0380001,45035,Rating Area 18
219.09,49532SC0380001,45037,Rating Area 19
217.45,49532SC0380001,45039,Rating Area 20
218,49532SC0380001,45041,Rating Area 21
228.92,49532SC0380001,45043,Rating Area 22
207.61,49532SC0380001,45045,Rating Area 23
225.1,49532SC0380001,45047,Rating Area 24
207.07,49532SC0380001,45049,Rating Area 25
212.53,49532SC0380001,45051,Rating Area 26
201.06,49532SC0380001,45053,Rating Area 27
229.47,49532SC0380001,45055,Rating Area 28
217.45,49532SC0380001,45057,Rating Area 29
207.61,49532SC0380001,45059,Rating Area 30
218,49532SC0380001,45061,Rating Area 31
223.46,49532SC0380001,45063,Rating Area 32
219.09,49532SC0380001,45065,Rating Area 33
228.92,49532SC0380001,45067,Rating Area 34
218,49532SC0380001,45069,Rating Area 35
217.45,49532SC0380001,45071,Rating Area 36
236.57,49532SC0380001,45073,Rating Area 37
217.45,49532SC0380001,45075,Rating Area 38
230.56,49532SC0380001,45077,Rating Area 39
235.48,49532SC0380001,45079,Rating Area 40
207.61,49532SC0380001,45081,Rating Area 41
207.61,49532SC0380001,45083,Rating Area 42
253.51,49532SC0380001,45085,Rating Area 43
211.44,49532SC0380001,45087,Rating Area 44
233.84,49532SC0380001,45089,Rating Area 45
211.44,49532SC0380001,45091,Rating Area 46
220.35,49532SC0380002,45001,Rating Area 1
244.7,49532SC0380002,45003,Rating Area 2
226.73,49532SC0380002,45005,Rating Area 3
263.26,49532SC0380002,45007,Rating Area 4
244.7,49532SC0380002,45009,Rating Area 5
257.46,49532SC0380002,45011,Rating Area 6
219.77,49532SC0380002,45013,Rating Area 7
244.7,49532SC0380002,45015,Rating Area 8
237.17,49532SC0380002,45017,Rating Area 9
232.53,49532SC0380002,45019,Rating Area 10
230.79,49532SC0380002,45021,Rating Area 11
230.79,49532SC0380002,45023,Rating Area 12
230.79,49532SC0380002,45025,Rating Area 13
230.79,49532SC0380002,45027,Rating Area 14
257.46,49532SC0380002,45029,Rating Area 15
231.37,49532SC0380002,45031,Rating Area 16
242.96,49532SC0380002,45033,Rating Area 17
244.7,49532SC0380002,45035,Rating Area 18
232.53,49532SC0380002,45037,Rating Area 19
230.79,49532SC0380002,45039,Rating Area 20
231.37,49532SC0380002,45041,Rating Area 21
242.96,49532SC0380002,45043,Rating Area 22
220.35,49532SC0380002,45045,Rating Area 23
238.9,49532SC0380002,45047,Rating Area 24
219.77,49532SC0380002,45049,Rating Area 25
225.57,49532SC0380002,45051,Rating Area 26
213.39,49532SC0380002,45053,Rating Area 27
243.54,49532SC0380002,45055,Rating Area 28
230.79,49532SC0380002,45057,Rating Area 29
220.35,49532SC0380002,45059,Rating Area 30
231.37,49532SC0380002,45061,Rating Area 31
237.17,49532SC0380002,45063,Rating Area 32
232.53,49532SC0380002,45065,Rating Area 33
242.96,49532SC0380002,45067,Rating Area 34
231.37,49532SC0380002,45069,Rating Area 35
230.79,49532SC0380002,45071,Rating Area 36
251.08,49532SC0380002,45073,Rating Area 37
230.79,49532SC0380002,45075,Rating Area 38
244.7,49532SC0380002,45077,Rating Area 39
249.92,49532SC0380002,45079,Rating Area 40
220.35,49532SC0380002,45081,Rating Area 41
220.35,49532SC0380002,45083,Rating Area 42
269.06,49532SC0380002,45085,Rating Area 43
224.41,49532SC0380002,45087,Rating Area 44
248.18,49532SC0380002,45089,Rating Area 45
224.41,49532SC0380002,45091,Rating Area 46
201.81,49532SC0380003,45001,Rating Area 1
224.11,49532SC0380003,45003,Rating Area 2
207.65,49532SC0380003,45005,Rating Area 3
241.11,49532SC0380003,45007,Rating Area 4
224.11,49532SC0380003,45009,Rating Area 5
235.8,49532SC0380003,45011,Rating Area 6
201.28,49532SC0380003,45013,Rating Area 7
224.11,49532SC0380003,45015,Rating Area 8
217.21,49532SC0380003,45017,Rating Area 9
212.96,49532SC0380003,45019,Rating Area 10
211.37,49532SC0380003,45021,Rating Area 11
211.37,49532SC0380003,45023,Rating Area 12
211.37,49532SC0380003,45025,Rating Area 13
211.37,49532SC0380003,45027,Rating Area 14
235.8,49532SC0380003,45029,Rating Area 15
211.9,49532SC0380003,45031,Rating Area 16
222.52,49532SC0380003,45033,Rating Area 17
224.11,49532SC0380003,45035,Rating Area 18
212.96,49532SC0380003,45037,Rating Area 19
211.37,49532SC0380003,45039,Rating Area 20
211.9,49532SC0380003,45041,Rating Area 21
222.52,49532SC0380003,45043,Rating Area 22
201.81,49532SC0380003,45045,Rating Area 23
218.8,49532SC0380003,45047,Rating Area 24
201.28,49532SC0380003,45049,Rating Area 25
206.59,49532SC0380003,45051,Rating Area 26
195.43,49532SC0380003,45053,Rating Area 27
223.05,49532SC0380003,45055,Rating Area 28
211.37,49532SC0380003,45057,Rating Area 29
201.81,49532SC0380003,45059,Rating Area 30
211.9,49532SC0380003,45061,Rating Area 31
217.21,49532SC0380003,45063,Rating Area 32
212.96,49532SC0380003,45065,Rating Area 33
222.52,49532SC0380003,45067,Rating Area 34
211.9,49532SC0380003,45069,Rating Area 35
211.37,49532SC0380003,45071,Rating Area 36
229.95,49532SC0380003,45073,Rating Area 37
211.37,49532SC0380003,45075,Rating Area 38
224.11,49532SC0380003,45077,Rating Area 39
228.89,49532SC0380003,45079,Rating Area 40
201.81,49532SC0380003,45081,Rating Area 41
201.81,49532SC0380003,45083,Rating Area 42
246.42,49532SC0380003,45085,Rating Area 43
205.52,49532SC0380003,45087,Rating Area 44
227.3,49532SC0380003,45089,Rating Area 45
205.52,49532SC0380003,45091,Rating Area 46
184.6,49532SC0380004,45001,Rating Area 1
205,49532SC0380004,45003,Rating Area 2
189.94,49532SC0380004,45005,Rating Area 3
220.55,49532SC0380004,45007,Rating Area 4
205,49532SC0380004,45009,Rating Area 5
215.69,49532SC0380004,45011,Rating Area 6
184.11,49532SC0380004,45013,Rating Area 7
205,49532SC0380004,45015,Rating Area 8
198.69,49532SC0380004,45017,Rating Area 9
