BeginPrimaryCareCostSharingAfterNumberOfVisits,IsHSAEligible,IsNewPlan,IsReferralRequiredForSpecialist,NationalNetwork,OutOfServiceAreaCoverage,PlanType,StandardComponentId,StateCode
0,No,New,No,Yes,Yes,PPO,11269WY0170009,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170010,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170010,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170010,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170010,WY
0,No,New,No,Yes,Yes,PPO,11269WY0190010,WY
0,No,New,No,Yes,Yes,PPO,11269WY0190010,WY
0,No,New,No,Yes,Yes,PPO,11269WY0190011,WY
0,No,New,No,Yes,Yes,PPO,11269WY0190011,WY
0,No,New,No,Yes,Yes,PPO,11269WY0190012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0190012,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070013,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080011,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0020003,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0020003,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0010003,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0010004,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070005,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080004,WY
0,No,Existing,No,Yes,Yes,PPO,38344AK0600003,AK
0,No,New,No,Yes,Yes,PPO,11269WY0170011,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170011,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170011,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170011,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170012,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170013,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170013,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170013,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170013,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170014,WY
0,No,New,No,Yes,Yes,PPO,11269WY0170014,WY
0,,New,,No,Yes,Indemnity,14609WY0010001,WY
0,,New,,No,Yes,Indemnity,14609WY0010002,WY
0,,Existing,,Yes,No,PPO,37378WY0010001,WY
0,,Existing,,Yes,No,PPO,37378WY0010002,WY
0,,Existing,,Yes,No,PPO,37378WY0010003,WY
0,,New,,Yes,No,PPO,37378WY0010005,WY
0,,New,,Yes,No,PPO,37378WY0010006,WY
0,,New,,Yes,No,PPO,37378WY0010007,WY
0,,New,,Yes,No,PPO,37378WY0010004,WY
0,,New,,Yes,No,PPO,37378WY0010008,WY
0,,New,,Yes,Yes,PPO,44450WY0020007,WY
0,,New,,Yes,Yes,PPO,44450WY0010007,WY
0,,New,,Yes,Yes,PPO,44450WY0010007,WY
0,,New,,Yes,Yes,PPO,44450WY0020007,WY
0,,New,,Yes,Yes,PPO,44450WY0020009,WY
0,,New,,Yes,Yes,PPO,44450WY0010009,WY
0,,New,,Yes,Yes,PPO,44450WY0010009,WY
0,,New,,Yes,Yes,PPO,46998WY0020003,WY
0,,Existing,,Yes,Yes,PPO,47731WY0020001,WY
0,,Existing,,Yes,Yes,PPO,47731WY0010001,WY
0,,Existing,,Yes,Yes,PPO,47731WY0010002,WY
0,,Existing,,Yes,Yes,PPO,47731WY0020002,WY
0,,Existing,,Yes,Yes,PPO,47731WY0020003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070006,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080005,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080005,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070006,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070013,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070013,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070013,WY
0,,New,,Yes,Yes,PPO,48887WY0010005,WY
0,,New,,Yes,Yes,PPO,48887WY0010007,WY
0,,New,,Yes,Yes,PPO,48887WY0010002,WY
0,,New,,Yes,Yes,PPO,48887WY0010004,WY
0,,New,,Yes,Yes,PPO,48887WY0010006,WY
0,,New,,Yes,Yes,PPO,48887WY0010008,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080012,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080008,WY
0,,Existing,,Yes,Yes,PPO,80132WY0010001,WY
0,,Existing,,Yes,Yes,PPO,80132WY0010002,WY
0,,Existing,,Yes,Yes,PPO,80132WY0030002,WY
0,,Existing,,Yes,Yes,PPO,80132WY0020001,WY
0,,Existing,,Yes,Yes,PPO,80132WY0020002,WY
0,,New,,Yes,Yes,PPO,80132WY0040001,WY
0,,New,,Yes,Yes,PPO,80132WY0040002,WY
0,,New,,Yes,Yes,PPO,80132WY0050001,WY
0,,New,,Yes,Yes,PPO,80132WY0050002,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0020004,WY
0,No,Existing,No,Yes,Yes,PPO,38344AK0620006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620006,AK
0,No,Existing,No,No,No,HMO,17575IN0930005,IN
0,No,Existing,No,No,No,HMO,17575IN0930005,IN
0,No,Existing,No,No,No,HMO,17575IN0930006,IN
0,No,Existing,No,No,No,HMO,17575IN0930006,IN
0,No,Existing,No,Yes,Yes,PPO,38344AK0980011,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0930003,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600002,AK
0,No,Existing,No,No,Yes,PPO,32753MO0930004,MO
0,No,Existing,No,No,Yes,PPO,32753MO0930004,MO
0,No,Existing,No,No,Yes,HMO,53189WY0070001,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070001,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080012,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080001,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070002,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070002,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080001,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070002,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070002,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070009,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080007,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080007,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070009,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070009,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070009,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080003,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080003,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070004,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080009,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080009,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070011,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080002,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080002,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070003,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080008,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070010,WY
0,,New,,Yes,Yes,PPO,80132WY0060001,WY
0,,New,,Yes,Yes,PPO,80132WY0060002,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0010003,WY
0,No,Existing,No,Yes,Yes,PPO,38344AK0600003,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610001,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0930004,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610001,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620004,AK
0,,Existing,,Yes,Yes,PPO,90776WY0030002,WY
0,,Existing,,Yes,Yes,PPO,90776WY0030001,WY
0,No,Existing,No,Yes,Yes,PPO,38344AK0600002,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620006,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610002,AK
0,No,Existing,No,No,Yes,HMO,49046GA0610003,GA
0,No,Existing,No,No,Yes,HMO,49046GA0610003,GA
0,No,Existing,No,No,Yes,HMO,49046GA0610003,GA
0,No,Existing,No,No,Yes,HMO,49046GA0610004,GA
0,No,Existing,No,No,Yes,HMO,49046GA0610004,GA
0,No,Existing,No,No,Yes,HMO,49046GA0610004,GA
0,Yes,Existing,No,No,Yes,HMO,53189WY0080004,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070005,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070005,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070005,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070012,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0080010,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070012,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070012,WY
0,Yes,Existing,No,No,Yes,HMO,53189WY0070012,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070007,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080006,WY
0,No,Existing,No,No,Yes,HMO,53189WY0080006,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070007,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070007,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070007,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070014,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070014,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070014,WY
0,No,Existing,No,No,Yes,HMO,53189WY0070014,WY
0,,Existing,,Yes,Yes,PPO,54763WY0040002,WY
0,,Existing,,Yes,Yes,PPO,54763WY0040001,WY
0,,Existing,,Yes,Yes,PPO,54763WY0030002,WY
0,,Existing,,Yes,Yes,PPO,54763WY0030001,WY
0,,New,,Yes,Yes,PPO,76197WY0040002,WY
0,,New,,Yes,Yes,PPO,76197WY0040001,WY
0,,New,,Yes,Yes,PPO,76197WY0030002,WY
0,,New,,Yes,Yes,PPO,76197WY0030001,WY
0,,Existing,,Yes,Yes,PPO,80132WY0030001,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0020004,WY
0,,Existing,,Yes,Yes,Indemnity,83964WY0010004,WY
0,,Existing,,Yes,Yes,PPO,90776WY0040002,WY
0,,Existing,,Yes,Yes,PPO,90776WY0040001,WY
0,No,Existing,No,Yes,Yes,PPO,97176LA0330002,LA
0,No,Existing,No,Yes,Yes,PPO,97176LA0330002,LA
0,No,Existing,No,No,Yes,PPO,32753MO0930004,MO
0,No,Existing,No,No,Yes,PPO,32753MO0930004,MO
0,No,Existing,No,No,Yes,PPO,32753MO0930004,MO
0,No,Existing,No,No,Yes,PPO,32753MO0930006,MO
0,No,Existing,No,Yes,Yes,PPO,36096IL0780001,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780002,IL
0,Yes,Existing,No,Yes,Yes,EPO,76168DE0390002,DE
0,Yes,Existing,No,Yes,Yes,EPO,76168DE0390002,DE
0,Yes,Existing,No,Yes,Yes,EPO,76168DE0390002,DE
0,No,Existing,No,No,Yes,HMO,49046GA0610003,GA
0,No,Existing,No,Yes,Yes,PPO,38344AK0600002,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600003,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0610002,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620002,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0930005,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620002,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0950001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0950003,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0630002,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620003,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0980003,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0980004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620003,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620003,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0980005,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600007,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0980006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600007,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600007,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620004,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620006,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620007,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0980012,AK
0,No,Existing,No,Yes,Yes,PPO,97176LA0330001,LA
0,No,Existing,No,Yes,Yes,PPO,97176LA0330001,LA
0,No,Existing,No,Yes,Yes,PPO,97176LA0330001,LA
0,No,Existing,No,Yes,Yes,PPO,97176LA0330002,LA
0,No,Existing,No,Yes,Yes,PPO,97176LA0330002,LA
0,No,Existing,No,Yes,Yes,PPO,97176LA0330002,LA
0,No,Existing,No,No,Yes,POS,48396ME0940003,ME
0,No,Existing,No,No,Yes,POS,48396ME0940003,ME
0,No,Existing,No,No,Yes,POS,48396ME0940003,ME
0,No,Existing,No,No,Yes,POS,48396ME0940003,ME
0,No,Existing,No,Yes,Yes,PPO,18558KS0380002,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380002,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380002,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380002,KS
0,No,Existing,No,Yes,Yes,PPO,38344AK0620007,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620007,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620008,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK1000003,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620008,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0620008,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600008,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600008,AK
0,No,Existing,No,Yes,Yes,PPO,38344AK0600008,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570001,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570002,AK
0,Yes,Existing,No,Yes,Yes,PPO,38344AK0570002,AK
0,No,Existing,No,Yes,Yes,PPO,75293AR0330001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0330001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0330001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0290001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0290001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0290001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0350001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0350001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0350001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0350001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0350001,AR
0,No,Existing,No,Yes,Yes,PPO,75293AR0350001,AR
0,No,Existing,No,Yes,Yes,EPO,76168DE0390001,DE
0,No,Existing,No,Yes,Yes,EPO,76168DE0390001,DE
0,No,Existing,No,Yes,Yes,EPO,76168DE0390001,DE
0,No,Existing,No,Yes,Yes,EPO,76168DE0390001,DE
0,No,Existing,No,Yes,Yes,EPO,76168DE0390001,DE
0,No,Existing,No,Yes,Yes,EPO,76168DE0390001,DE
0,No,Existing,No,No,Yes,HMO,49046GA0610003,GA
0,No,Existing,No,No,Yes,HMO,49046GA0610003,GA
0,No,Existing,No,Yes,Yes,PPO,30751MT0570001,MT
0,No,Existing,No,Yes,Yes,PPO,30751MT0570001,MT
0,No,Existing,No,Yes,Yes,PPO,97176LA0330002,LA
0,No,Existing,No,No,Yes,POS,48396ME0940003,ME
0,No,Existing,No,No,Yes,POS,48396ME0940003,ME
0,No,Existing,No,No,Yes,POS,48396ME0940005,ME
0,No,Existing,No,No,Yes,POS,48396ME0940005,ME
0,No,Existing,No,No,Yes,POS,48396ME0940005,ME
0,No,Existing,No,No,Yes,POS,48396ME0940005,ME
0,No,Existing,No,No,Yes,POS,48396ME0940005,ME
0,No,Existing,No,No,Yes,POS,48396ME0940005,ME
0,No,Existing,No,No,Yes,POS,48396ME0940004,ME
0,No,Existing,No,No,Yes,POS,48396ME0940004,ME
0,No,Existing,No,No,Yes,POS,48396ME0940004,ME
0,No,Existing,No,Yes,Yes,PPO,36096IL0780001,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780001,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780002,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780002,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780003,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780003,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780003,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780003,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780003,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780003,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780004,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780004,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780004,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780004,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780004,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780004,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780005,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780005,IL
0,No,Existing,No,Yes,Yes,PPO,36096IL0780005,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680001,IL
0,No,New,No,Yes,Yes,PPO,79763IL0710001,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680001,IL
0,No,New,No,Yes,Yes,PPO,79763IL0710002,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680001,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680002,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680002,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680002,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680002,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680002,IL
0,No,New,No,Yes,Yes,PPO,79763IL0680002,IL
0,No,Existing,No,No,No,HMO,17575IN0930005,IN
0,No,Existing,No,No,No,HMO,17575IN0930005,IN
0,No,Existing,No,No,No,HMO,17575IN0930005,IN
0,No,Existing,No,No,No,HMO,17575IN0930005,IN
0,No,Existing,No,No,No,HMO,17575IN0930006,IN
0,No,Existing,No,Yes,Yes,PPO,18558KS0380001,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380001,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380001,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380002,KS
0,No,Existing,No,Yes,Yes,PPO,18558KS0380002,KS
0,No,New,No,Yes,Yes,PPO,41895MI0010058,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010058,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010059,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010059,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010059,MI
0,No,Existing,No,No,Yes,PPO,32753MO0930004,MO
0,No,Existing,No,No,Yes,PPO,32753MO0930006,MO
0,No,Existing,No,No,Yes,PPO,32753MO0930006,MO
0,No,Existing,No,No,Yes,POS,48396ME0940006,ME
0,No,Existing,No,No,Yes,POS,48396ME0940006,ME
0,No,Existing,No,No,Yes,POS,48396ME0940006,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930003,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930003,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930003,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930003,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930003,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930003,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930004,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930004,ME
0,No,Existing,Yes,No,Yes,HMO,48396ME0930004,ME
0,Yes,Existing,No,Yes,Yes,PPO,15560MI0410001,MI
0,Yes,Existing,No,Yes,Yes,PPO,15560MI0410001,MI
0,Yes,Existing,No,Yes,Yes,PPO,15560MI0410001,MI
0,Yes,Existing,No,Yes,Yes,PPO,15560MI0410001,MI
0,Yes,Existing,No,Yes,Yes,PPO,15560MI0410001,MI
0,Yes,Existing,No,Yes,Yes,PPO,15560MI0410001,MI
0,No,Existing,No,Yes,Yes,PPO,15560MI0410002,MI
0,No,Existing,No,Yes,Yes,PPO,15560MI0410002,MI
0,No,Existing,No,Yes,Yes,PPO,15560MI0410002,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880001,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880001,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880001,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880001,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880001,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880001,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880002,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880002,MI
0,No,New,No,Yes,Yes,PPO,15560MI0880002,MI
0,No,New,No,Yes,Yes,PPO,41895MI0020057,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010057,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010057,MI
0,No,New,No,Yes,Yes,PPO,41895MI0020058,MI
0,No,New,No,Yes,Yes,PPO,41895MI0020060,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010057,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010058,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010058,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010058,MI
0,No,New,No,Yes,Yes,PPO,41895MI0010058,MI
0,No,Existing,No,Yes,Yes,PPO,87571OK0310004,OK
0,No,Existing,No,Yes,Yes,PPO,87571OK0310004,OK
0,No,Existing,No,No,Yes,HMO,96751NH0330005,NH
0,No,Existing,No,No,Yes,HMO,96751NH0330005,NH
0,No,Existing,No,No,Yes,HMO,96751NH0330006,NH
0,No,Existing,No,No,Yes,HMO,96751NH0330006,NH
0,No,Existing,No,No,Yes,HMO,96751NH0330006,NH
0,No,Existing,No,Yes,Yes,PPO,75605NM0350001,NM
0,No,Existing,No,Yes,Yes,PPO,75605NM0350001,NM
0,No,Existing,No,Yes,Yes,PPO,75605NM0350001,NM
0,No,Existing,No,Yes,Yes,PPO,75605NM0350002,NM
0,No,Existing,No,Yes,Yes,PPO,75605NM0350002,NM
0,No,Existing,No,Yes,Yes,PPO,87571OK0310001,OK
0,No,Existing,No,Yes,Yes,PPO,87571OK0310001,OK
0,No,Existing,No,Yes,Yes,PPO,87571OK0310004,OK
